customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
CUST02340,28,7,6261.87,4,5,5,455,Champions
CUST02341,31,1,490.32,4,2,1,421,Recent Customers
CUST02342,57,2,1718.3899999999999,3,3,3,333,Regular Customers
CUST02343,24,1,1077.84,4,2,2,422,Recent Customers
CUST02344,19,1,536.58,5,2,1,521,Recent Customers
CUST02345,33,5,3378.75,4,5,4,454,Champions
CUST02346,16,3,1415.13,5,3,2,532,Regular Customers
CUST02347,92,1,1102.94,2,2,2,222,At Risk
CUST02348,115,4,4886.8,2,4,5,245,Loyal Customers
CUST02349,54,3,1811.6,3,3,3,333,Regular Customers
CUST02350,132,3,3619.51,2,3,4,234,Regular Customers
CUST02351,239,1,1592.34,1,2,3,123,At Risk
CUST02352,8,4,2251.45,5,4,3,543,Loyal Customers
CUST02353,150,5,3152.52,1,5,4,154,Loyal Customers
CUST02354,19,1,666.97,5,2,1,521,Recent Customers
CUST02355,9,7,3620.0899999999997,5,5,4,554,Champions
CUST02356,34,2,1160.46,4,3,2,432,Regular Customers
CUST02357,30,8,7592.09,4,5,5,455,Champions
CUST02358,72,3,2849.58,3,3,4,334,Regular Customers
CUST02359,28,4,2631.74,4,4,4,444,Champions
CUST02360,39,2,830.9399999999999,4,3,2,432,Regular Customers
CUST02361,43,1,430.86,4,2,1,421,Recent Customers
CUST02362,20,2,2072.46,4,3,3,433,Regular Customers
CUST02363,20,2,2190.38,4,3,3,433,Regular Customers
CUST02364,153,2,1091.09,1,3,2,132,Regular Customers
CUST02365,9,5,4018.01,5,5,5,555,Champions
CUST02366,219,5,2837.05,1,5,4,154,Loyal Customers
CUST02367,70,4,2571.52,3,4,4,344,Loyal Customers
CUST02368,157,4,4203.85,1,4,5,145,Loyal Customers
CUST02369,22,1,377.41,4,2,1,421,Recent Customers
CUST02370,21,3,1826.48,4,3,3,433,Regular Customers
CUST02371,44,4,2578.0099999999998,4,4,4,444,Champions
CUST02372,23,5,2903.5299999999997,4,5,4,454,Champions
CUST02373,7,3,2811.29,5,3,4,534,Regular Customers
CUST02374,80,1,158.59,3,2,1,321,Regular Customers
CUST02375,81,1,530.02,3,2,1,321,Regular Customers
CUST02376,4,3,2320.3599999999997,5,3,3,533,Regular Customers
CUST02377,32,2,1996.9699999999998,4,3,3,433,Regular Customers
CUST02378,2,2,1141.79,5,3,2,532,Regular Customers
CUST02379,112,1,588.32,2,2,1,221,At Risk
CUST02380,136,1,331.92,2,2,1,221,At Risk
CUST02381,4,1,798.67,5,2,2,522,Recent Customers
CUST02382,89,7,6573.320799999999,2,5,5,255,Loyal Customers
CUST02383,108,4,1842.06,2,4,3,243,Loyal Customers
CUST02384,68,3,2259.81,3,3,3,333,Regular Customers
CUST02385,27,1,873.79,4,2,2,422,Recent Customers
CUST02386,0,2,1758.17,5,3,3,533,Regular Customers
CUST02387,97,1,324.03,2,2,1,221,At Risk
CUST02388,49,1,2343.2407999999987,3,2,3,323,Regular Customers
CUST02389,125,4,1987.76,2,4,3,243,Loyal Customers
CUST02390,282,3,2336.76,1,3,3,133,Regular Customers
CUST02391,52,1,767.26,3,2,1,321,Regular Customers
CUST02392,96,3,1858.71,2,3,3,233,Regular Customers
CUST02393,122,6,5816.6900000000005,2,5,5,255,Loyal Customers
CUST02394,38,5,4632.17,4,5,5,455,Champions
CUST02395,364,4,1428.0,1,4,2,142,Regular Customers
CUST02396,114,1,553.88,2,2,1,221,At Risk
CUST02397,58,1,451.68,3,2,1,321,Regular Customers
CUST02398,49,7,4117.02,3,5,5,355,Loyal Customers
CUST02399,276,4,2579.22,1,4,4,144,Loyal Customers
CUST02400,110,2,1017.49,2,3,2,232,Regular Customers
