customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment,churn_next_60d,snapshot_date,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,sentiment_score,reopened,resolution_hours,Retention_Priority,churn_flag,retention_value,expected_net_value
CUST00574,5,7,5871.91,5,5,5,555,Champions,0,2025-09-30,14,49,1,1,0,5,1,0,-1.0,0.0,20.3,Service Recovery,0,0.0,-150.0
CUST00575,83,1,548.72,3,1,1,311,Regular Customers,1,2025-09-30,6,23,2,1,1,3,1,32,-0.71,0.0,19.3,Regular Engagement,1,548.72,398.72
CUST00576,46,2,799.27,4,2,2,422,Recent Customers,1,2025-09-30,15,68,4,1,1,4,1,27,,,,Onboarding & Nurture,1,799.27,649.27
CUST00577,72,5,3560.2299999999996,3,4,4,344,Loyal Customers,0,2025-09-30,7,40,1,2,0,5,2,26,0.63,0.0,5.7,Engagement Recovery,0,0.0,-150.0
CUST00578,376,2,3054.7200000000003,1,2,4,124,At Risk,1,2025-09-30,2,12,0,0,0,4,2,60,,,,Win-Back Campaign,1,3054.7200000000003,2904.7200000000003
CUST00579,10,1,301.68,5,1,1,511,Recent Customers,1,2025-09-30,1,3,0,0,0,0,0,1,,,,Onboarding & Nurture,1,301.68,151.68
CUST00580,74,1,713.84,3,1,1,311,Regular Customers,0,2025-09-30,4,23,1,0,0,5,1,17,,,,Regular Engagement,0,0.0,-150.0
CUST00581,76,2,1527.79,3,2,2,322,Regular Customers,1,2025-09-30,0,0,0,0,0,1,0,11,,,,Regular Engagement,1,1527.79,1377.79
CUST00582,286,1,392.06,1,1,1,111,At Risk,1,2025-09-30,2,9,1,0,1,5,2,60,0.28,0.0,26.3,Win-Back Campaign,1,392.06,242.06
CUST00583,263,4,3652.46,1,4,4,144,Loyal Customers,1,2025-09-30,2,7,1,0,0,0,0,51,-0.75,0.0,34.6,Engagement Recovery,1,3652.46,3502.46
CUST00584,83,1,591.05,3,1,1,311,Regular Customers,1,2025-09-30,9,36,2,1,1,0,0,12,,,,Regular Engagement,1,591.05,441.04999999999995
CUST00585,113,8,5368.63,2,5,5,255,Loyal Customers,0,2025-09-30,15,45,3,4,1,9,2,9,-0.42,1.0,28.6,Regular Engagement,0,0.0,-150.0
CUST00586,128,4,1853.61,2,4,3,243,Loyal Customers,1,2025-09-30,1,5,0,0,0,0,0,22,-0.28500000000000003,0.0,41.4,Engagement Recovery,1,1853.61,1703.61
CUST00587,18,1,275.79,5,1,1,511,Recent Customers,0,2025-09-30,10,47,1,2,1,1,0,7,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00588,76,1,649.95,3,1,1,311,Regular Customers,0,2025-09-30,6,32,1,0,0,0,0,0,,,,Regular Engagement,0,0.0,-150.0
CUST00589,71,5,4196.7699999999995,3,4,5,345,Loyal Customers,1,2025-09-30,4,19,1,1,0,3,1,0,-0.63,0.0,14.8,Regular Engagement,1,4196.7699999999995,4046.7699999999995
CUST00590,140,3,3597.4307999999987,2,3,4,234,Regular Customers,1,2025-09-30,7,33,1,1,0,7,3,25,-0.46499999999999997,0.0,18.35,Regular Engagement,1,3597.4307999999987,3447.4307999999987
CUST00591,69,2,1767.15,3,2,3,323,Regular Customers,1,2025-09-30,2,8,0,0,0,8,4,11,-1.0,0.0,11.2,Regular Engagement,1,1767.15,1617.15
CUST00592,20,2,1084.48,4,2,2,422,Recent Customers,1,2025-09-30,3,8,2,1,1,0,0,1,,,,Onboarding & Nurture,1,1084.48,934.48
CUST00593,29,5,3602.31,4,4,4,444,Champions,0,2025-09-30,9,33,3,1,1,0,0,19,-0.87,0.0,33.2,Service Recovery,0,0.0,-150.0
CUST00594,91,1,448.78,2,1,1,211,At Risk,1,2025-09-30,0,0,0,0,0,0,0,16,,,,Win-Back Campaign,1,448.78,298.78
CUST00595,20,5,2849.27,4,4,4,444,Champions,0,2025-09-30,9,23,3,1,2,0,0,6,,,,Regular Engagement,0,0.0,-150.0
CUST00596,50,4,2927.96,3,4,4,344,Loyal Customers,1,2025-09-30,13,62,2,2,1,7,1,9,-0.7266666666666667,1.0,34.4,Regular Engagement,1,2927.96,2777.96
CUST00597,52,4,3041.18,3,4,4,344,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,9,-0.65,0.0,36.1,Regular Engagement,1,3041.18,2891.18
CUST00598,7,2,1082.0300000000002,5,2,2,522,Recent Customers,0,2025-09-30,20,78,2,5,1,9,3,13,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00599,169,4,2898.52,1,4,4,144,Loyal Customers,0,2025-09-30,2,9,1,0,1,5,1,29,-0.43,0.0,23.2,Engagement Recovery,0,0.0,-150.0
CUST00600,263,3,1248.1399999999999,1,3,2,132,Regular Customers,1,2025-09-30,3,16,1,0,0,3,0,53,,,,Regular Engagement,1,1248.1399999999999,1098.1399999999999
CUST00601,70,1,537.85,3,1,1,311,Regular Customers,1,2025-09-30,8,29,4,2,2,8,3,15,,,,Regular Engagement,1,537.85,387.85
CUST00602,91,1,171.18,2,1,1,211,At Risk,1,2025-09-30,5,25,2,0,1,2,1,21,,,,Win-Back Campaign,1,171.18,21.180000000000007
CUST00603,10,9,4869.21,5,5,5,555,Champions,0,2025-09-30,12,70,1,1,0,6,1,0,-0.5950000000000001,2.0,27.125,Service Recovery,0,0.0,-150.0
CUST00604,90,1,761.72,2,1,1,211,At Risk,0,2025-09-30,2,8,0,0,0,5,1,16,,,,Win-Back Campaign,0,0.0,-150.0
CUST00605,160,5,3199.79,1,4,4,144,Loyal Customers,1,2025-09-30,8,46,3,2,2,3,0,33,-0.5900000000000001,1.0,23.1,Engagement Recovery,1,3199.79,3049.79
CUST00606,120,1,240.15,2,1,1,211,At Risk,1,2025-09-30,7,34,2,2,0,0,0,28,,,,Win-Back Campaign,1,240.15,90.15
CUST00607,249,3,2332.76,1,3,3,133,Regular Customers,1,2025-09-30,9,39,2,2,1,0,0,55,,,,Regular Engagement,1,2332.76,2182.76
CUST00608,27,3,2455.49,4,3,3,433,Regular Customers,0,2025-09-30,7,38,1,1,1,0,0,5,-0.45,1.0,4.4,Regular Engagement,0,0.0,-150.0
CUST00609,6,5,4581.16,5,4,5,545,Champions,0,2025-09-30,6,18,3,0,1,7,1,0,-0.22499999999999998,1.0,5.85,Service Recovery,0,0.0,-150.0
CUST00610,22,5,3975.59,4,4,4,444,Champions,0,2025-09-30,10,48,4,3,3,3,0,7,-1.0,0.0,57.15,Service Recovery,0,0.0,-150.0
CUST00611,235,4,3472.66,1,4,4,144,Loyal Customers,1,2025-09-30,5,28,2,1,1,3,0,60,-0.8566666666666666,1.0,31.5,Engagement Recovery,1,3472.66,3322.66
CUST00612,48,2,2120.98,3,2,3,323,Regular Customers,1,2025-09-30,9,41,3,2,1,0,0,1,,,,Regular Engagement,1,2120.98,1970.98
CUST00613,4,6,4895.57,5,5,5,555,Champions,0,2025-09-30,14,41,6,2,3,6,0,7,0.05500000000000001,0.0,22.4,Regular Engagement,0,0.0,-150.0
CUST00614,196,1,267.96,1,1,1,111,At Risk,1,2025-09-30,1,5,0,0,0,4,1,38,,,,Win-Back Campaign,1,267.96,117.95999999999998
CUST00615,34,1,446.03,4,1,1,411,Recent Customers,1,2025-09-30,4,19,1,1,1,5,1,6,-1.0,0.0,36.7,Onboarding & Nurture,1,446.03,296.03
CUST00616,36,5,2628.3,4,4,4,444,Champions,1,2025-09-30,10,41,4,1,1,0,0,16,-0.67,0.0,8.3,Critical Retention,1,2628.3,2478.3
CUST00617,14,10,5456.37,5,5,5,555,Champions,0,2025-09-30,8,34,4,1,1,0,0,7,-0.426,0.0,33.22,Service Recovery,0,0.0,-150.0
CUST00618,92,2,1570.53,2,2,3,223,At Risk,0,2025-09-30,8,26,3,2,0,7,3,2,,,,Win-Back Campaign,0,0.0,-150.0
CUST00619,2,5,2211.2000000000003,5,4,3,543,Loyal Customers,0,2025-09-30,8,41,3,0,2,0,0,12,,,,Regular Engagement,0,0.0,-150.0
CUST00620,90,1,449.48,2,1,1,211,At Risk,0,2025-09-30,17,68,5,4,3,5,2,30,-0.27,0.0,36.7,Win-Back Campaign,0,0.0,-150.0
CUST00621,92,1,348.53,2,1,1,211,At Risk,1,2025-09-30,6,32,2,1,1,4,1,14,,,,Win-Back Campaign,1,348.53,198.52999999999997
CUST00622,180,3,2009.7800000000002,1,3,3,133,Regular Customers,1,2025-09-30,1,5,0,0,0,6,3,41,,,,Regular Engagement,1,2009.7800000000002,1859.7800000000002
CUST00623,108,4,1945.71,2,4,3,243,Loyal Customers,0,2025-09-30,18,70,2,3,1,7,2,15,-0.73,0.0,19.55,Regular Engagement,0,0.0,-150.0
CUST00624,232,1,270.09,1,1,1,111,At Risk,1,2025-09-30,4,21,2,1,1,0,0,60,,,,Win-Back Campaign,1,270.09,120.08999999999997
CUST00625,66,4,2155.58,3,4,3,343,Loyal Customers,1,2025-09-30,2,10,1,0,1,0,0,0,,,,Regular Engagement,1,2155.58,2005.58
CUST00626,9,2,1214.38,5,2,2,522,Recent Customers,0,2025-09-30,12,37,5,3,3,0,0,0,-0.18,0.0,7.2,Onboarding & Nurture,0,0.0,-150.0
CUST00627,75,3,2765.27,3,3,4,334,Regular Customers,1,2025-09-30,6,19,2,1,0,4,1,17,-0.98,1.0,27.5,Regular Engagement,1,2765.27,2615.27
CUST00628,59,3,1099.5900000000001,3,3,2,332,Regular Customers,0,2025-09-30,9,35,5,2,1,7,1,15,-0.47,0.0,41.55,Regular Engagement,0,0.0,-150.0
CUST00629,44,1,442.4,4,1,1,411,Recent Customers,0,2025-09-30,2,6,0,0,0,2,1,3,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00630,93,3,2512.7,2,3,3,233,Regular Customers,0,2025-09-30,20,112,9,5,5,8,1,13,,,,Regular Engagement,0,0.0,-150.0
CUST00631,68,10,6076.9,3,5,5,355,Loyal Customers,1,2025-09-30,0,0,0,0,0,0,0,5,-0.81,0.0,36.900000000000006,Regular Engagement,1,6076.9,5926.9
CUST00632,61,1,1078.63,3,1,2,312,Regular Customers,1,2025-09-30,11,53,1,3,1,2,1,0,,,,Regular Engagement,1,1078.63,928.6300000000001
CUST00633,33,1,1619.36,4,1,3,413,Recent Customers,0,2025-09-30,4,14,1,0,0,4,1,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00634,118,4,1711.76,2,4,3,243,Loyal Customers,1,2025-09-30,1,5,0,0,0,0,0,32,-0.7,0.0,8.15,Engagement Recovery,1,1711.76,1561.76
CUST00635,134,1,1016.46,2,1,2,212,At Risk,1,2025-09-30,1,3,0,0,0,2,1,13,,,,Win-Back Campaign,1,1016.46,866.46
CUST00636,72,2,2158.95,3,2,3,323,Regular Customers,0,2025-09-30,1,4,0,0,0,0,0,24,,,,Regular Engagement,0,0.0,-150.0
CUST00637,60,5,5209.770799999998,3,4,5,345,Loyal Customers,0,2025-09-30,1,6,0,0,0,1,0,15,-0.21,0.0,30.9,Regular Engagement,0,0.0,-150.0
CUST00638,173,6,3093.33,1,5,4,154,Loyal Customers,1,2025-09-30,0,0,0,0,0,1,0,44,,,,Engagement Recovery,1,3093.33,2943.33
CUST00639,369,3,2753.19,1,3,4,134,Regular Customers,1,2025-09-30,1,3,0,0,0,1,0,58,,,,Regular Engagement,1,2753.19,2603.19
CUST00640,130,1,641.86,2,1,1,211,At Risk,1,2025-09-30,0,0,0,0,0,4,1,25,,,,Win-Back Campaign,1,641.86,491.86
CUST00641,35,6,5481.38,4,5,5,455,Champions,0,2025-09-30,5,16,2,1,1,3,1,0,-0.92,0.0,24.5,Service Recovery,0,0.0,-150.0
CUST00642,18,3,1654.45,5,3,3,533,Regular Customers,0,2025-09-30,4,12,2,0,0,1,0,12,,,,Regular Engagement,0,0.0,-150.0
CUST00643,155,1,1091.34,1,1,2,112,At Risk,1,2025-09-30,14,74,4,3,2,2,1,33,,,,Win-Back Campaign,1,1091.34,941.3399999999999
CUST00644,78,7,3822.27,3,5,4,354,Loyal Customers,1,2025-09-30,0,0,0,0,0,7,3,25,,,,Engagement Recovery,1,3822.27,3672.27
CUST00645,252,3,2730.59,1,3,4,134,Regular Customers,1,2025-09-30,0,0,0,0,0,0,0,47,-0.19999999999999998,1.0,46.55,Regular Engagement,1,2730.59,2580.59
CUST00646,117,6,5934.01,2,5,5,255,Loyal Customers,0,2025-09-30,5,28,0,0,0,0,0,20,-0.55,0.0,11.5,Regular Engagement,0,0.0,-150.0
CUST00647,64,1,507.52,3,1,1,311,Regular Customers,1,2025-09-30,2,8,1,0,1,2,0,9,0.28,0.0,1.0,Regular Engagement,1,507.52,357.52
CUST00648,31,1,1298.17,4,1,2,412,Recent Customers,0,2025-09-30,3,11,1,0,1,6,3,16,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00649,124,6,3181.62,2,5,4,254,Loyal Customers,1,2025-09-30,5,28,3,0,2,0,0,16,-0.615,1.0,44.175,Regular Engagement,1,3181.62,3031.62
CUST00650,59,3,2622.0099999999998,3,3,4,334,Regular Customers,1,2025-09-30,6,33,2,1,0,0,0,5,,,,Regular Engagement,1,2622.0099999999998,2472.0099999999998
CUST00651,34,7,5105.77,4,5,5,455,Champions,0,2025-09-30,6,16,1,1,0,6,2,5,,,,Regular Engagement,0,0.0,-150.0
CUST00652,75,4,4491.29,3,4,5,345,Loyal Customers,0,2025-09-30,13,71,2,3,1,4,2,13,,,,Regular Engagement,0,0.0,-150.0
CUST00653,32,2,2037.83,4,2,3,423,Recent Customers,0,2025-09-30,19,86,2,4,0,0,0,11,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00654,8,6,5827.77,5,5,5,555,Champions,0,2025-09-30,8,21,3,1,2,0,0,0,-0.585,0.0,31.05,Service Recovery,0,0.0,-150.0
CUST00655,79,8,5295.41,3,5,5,355,Loyal Customers,0,2025-09-30,0,0,0,0,0,0,0,15,,,,Regular Engagement,0,0.0,-150.0
CUST00656,67,4,3207.37,3,4,4,344,Loyal Customers,0,2025-09-30,16,41,3,1,2,0,0,6,-0.91,0.0,30.8,Regular Engagement,0,0.0,-150.0
CUST00657,63,4,1287.49,3,4,2,342,Regular Customers,1,2025-09-30,5,26,2,0,1,3,1,8,-0.45,1.0,28.5,Regular Engagement,1,1287.49,1137.49
CUST00658,219,2,2355.97,1,2,3,123,At Risk,1,2025-09-30,3,9,1,0,1,5,1,29,-0.95,0.0,23.8,Win-Back Campaign,1,2355.97,2205.97
CUST00659,16,1,883.27,5,1,2,512,Recent Customers,0,2025-09-30,21,105,5,6,4,11,4,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00660,43,1,573.43,4,1,1,411,Recent Customers,0,2025-09-30,7,29,2,2,0,5,2,8,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00661,180,3,1105.96,1,3,2,132,Regular Customers,1,2025-09-30,1,5,0,0,0,0,0,33,0.18,0.0,3.3,Regular Engagement,1,1105.96,955.96
CUST00662,124,1,852.96,2,1,2,212,At Risk,1,2025-09-30,2,10,1,0,0,0,0,28,,,,Win-Back Campaign,1,852.96,702.96
CUST00663,64,8,5700.78,3,5,5,355,Loyal Customers,1,2025-09-30,14,35,2,2,1,0,0,26,-0.7649999999999999,0.0,40.25,Engagement Recovery,1,5700.78,5550.78
CUST00664,20,1,237.27,4,1,1,411,Recent Customers,0,2025-09-30,1,3,0,0,0,0,0,0,0.2,0.0,16.2,Onboarding & Nurture,0,0.0,-150.0
CUST00665,35,9,6480.29,4,5,5,455,Champions,0,2025-09-30,3,9,1,0,0,0,0,3,-0.98,0.0,33.8,Service Recovery,0,0.0,-150.0
CUST00666,3,1,540.99,5,1,1,511,Recent Customers,0,2025-09-30,1,6,1,0,0,3,1,10,-0.09,0.0,10.1,Onboarding & Nurture,0,0.0,-150.0
CUST00667,25,5,5036.26,4,4,5,445,Champions,0,2025-09-30,7,21,4,2,1,0,0,9,-0.67,0.0,37.2,Service Recovery,0,0.0,-150.0
CUST00668,42,2,952.4100000000001,4,2,2,422,Recent Customers,1,2025-09-30,3,12,2,0,1,0,0,10,,,,Onboarding & Nurture,1,952.4100000000001,802.4100000000001
CUST00669,57,3,2774.7599999999998,3,3,4,334,Regular Customers,0,2025-09-30,1,6,0,0,0,0,0,0,,,,Regular Engagement,0,0.0,-150.0
CUST00670,242,4,3756.69,1,4,4,144,Loyal Customers,1,2025-09-30,0,0,0,0,0,2,1,52,-1.0,0.0,30.9,Engagement Recovery,1,3756.69,3606.69
CUST00671,2,8,5453.93,5,5,5,555,Champions,0,2025-09-30,13,53,4,2,2,0,0,7,0.45,0.0,18.2,Regular Engagement,0,0.0,-150.0
CUST00672,141,1,434.37,2,1,1,211,At Risk,1,2025-09-30,10,38,4,2,2,7,3,18,,,,Win-Back Campaign,1,434.37,284.37
CUST00673,118,1,1297.2,2,1,2,212,At Risk,1,2025-09-30,1,3,0,0,0,2,1,28,,,,Win-Back Campaign,1,1297.2,1147.2
CUST00674,56,8,4178.67,3,5,5,355,Loyal Customers,1,2025-09-30,14,61,4,3,1,4,0,12,,,,Regular Engagement,1,4178.67,4028.67
CUST00675,130,5,6478.51,2,4,5,245,Loyal Customers,0,2025-09-30,8,47,1,0,1,4,1,35,,,,Engagement Recovery,0,0.0,-150.0
CUST00676,6,1,714.17,5,1,1,511,Recent Customers,0,2025-09-30,9,27,3,2,1,5,2,0,-0.09,0.0,21.1,Onboarding & Nurture,0,0.0,-150.0
CUST00677,6,1,291.61,5,1,1,511,Recent Customers,0,2025-09-30,1,4,0,0,0,0,0,13,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00678,196,2,1145.87,1,2,2,122,At Risk,1,2025-09-30,1,5,0,0,0,0,0,26,,,,Win-Back Campaign,1,1145.87,995.8699999999999
CUST00679,83,8,6252.95,3,5,5,355,Loyal Customers,0,2025-09-30,3,17,1,0,0,9,3,18,-0.35,0.0,28.35,Regular Engagement,0,0.0,-150.0
CUST00680,215,1,1087.83,1,1,2,112,At Risk,1,2025-09-30,1,5,1,0,1,0,0,41,,,,Win-Back Campaign,1,1087.83,937.8299999999999
CUST00681,211,1,1372.4,1,1,2,112,At Risk,1,2025-09-30,1,5,0,0,0,1,0,35,-0.4,0.0,15.0,Win-Back Campaign,1,1372.4,1222.4
CUST00682,19,1,1238.23,5,1,2,512,Recent Customers,0,2025-09-30,6,28,1,1,0,5,1,7,-0.23,0.0,22.7,Onboarding & Nurture,0,0.0,-150.0
CUST00683,0,3,3422.7,5,3,4,534,Regular Customers,0,2025-09-30,7,38,3,1,2,5,1,0,0.044999999999999984,1.0,13.25,Regular Engagement,0,0.0,-150.0
CUST00684,140,4,2472.73,2,4,3,243,Loyal Customers,1,2025-09-30,2,10,1,0,0,0,0,2,-0.61,1.0,58.5,Regular Engagement,1,2472.73,2322.73
CUST00685,2,1,1158.09,5,1,2,512,Recent Customers,0,2025-09-30,3,13,2,1,1,3,1,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00686,127,3,1409.0900000000001,2,3,2,232,Regular Customers,1,2025-09-30,21,73,10,1,3,7,1,20,,,,Regular Engagement,1,1409.0900000000001,1259.0900000000001
CUST00687,117,5,4129.24,2,4,5,245,Loyal Customers,1,2025-09-30,1,4,0,0,0,0,0,34,,,,Engagement Recovery,1,4129.24,3979.24
CUST00688,13,5,3552.34,5,4,4,544,Champions,0,2025-09-30,1,4,0,0,0,0,0,0,-0.98,0.0,57.5,Service Recovery,0,0.0,-150.0
CUST00689,70,4,4514.3099999999995,3,4,5,345,Loyal Customers,0,2025-09-30,13,68,6,4,4,0,0,19,,,,Regular Engagement,0,0.0,-150.0
CUST00690,4,5,5697.91,5,4,5,545,Champions,0,2025-09-30,11,48,6,2,1,10,3,10,0.28,0.0,8.7,Regular Engagement,0,0.0,-150.0
CUST00691,61,3,2927.57,3,3,4,334,Regular Customers,0,2025-09-30,14,38,7,4,4,6,3,18,,,,Regular Engagement,0,0.0,-150.0
CUST00692,58,3,1850.73,3,3,3,333,Regular Customers,1,2025-09-30,0,0,0,0,0,4,1,16,,,,Regular Engagement,1,1850.73,1700.73
CUST00693,147,5,5954.240799999999,2,4,5,245,Loyal Customers,1,2025-09-30,0,0,0,0,0,3,0,5,-0.935,0.0,31.3,Regular Engagement,1,5954.240799999999,5804.240799999999
CUST00694,74,1,345.14,3,1,1,311,Regular Customers,1,2025-09-30,14,50,3,1,2,0,0,12,,,,Regular Engagement,1,345.14,195.14
CUST00695,198,1,616.85,1,1,1,111,At Risk,1,2025-09-30,4,21,1,1,1,4,0,48,0.02,1.0,33.1,Win-Back Campaign,1,616.85,466.85
CUST00696,40,5,4776.640799999998,4,4,5,445,Champions,0,2025-09-30,1,4,0,0,0,0,0,8,-0.17,0.0,4.6,Service Recovery,0,0.0,-150.0
CUST00697,247,4,3657.69,1,4,4,144,Loyal Customers,0,2025-09-30,1,3,0,0,0,0,0,47,-0.64,0.0,25.1,Engagement Recovery,0,0.0,-150.0
CUST00698,14,8,5318.95,5,5,5,555,Champions,0,2025-09-30,11,33,4,1,2,0,0,16,-0.49,1.0,21.55,Service Recovery,0,0.0,-150.0
CUST00699,47,4,2191.5099999999998,3,4,3,343,Loyal Customers,0,2025-09-30,15,49,1,1,0,3,0,20,,,,Regular Engagement,0,0.0,-150.0
CUST00700,49,4,3589.62,3,4,4,344,Loyal Customers,0,2025-09-30,1,4,0,0,0,0,0,22,,,,Engagement Recovery,0,0.0,-150.0
CUST00701,122,5,5927.570799999999,2,4,5,245,Loyal Customers,1,2025-09-30,10,25,3,1,1,0,0,26,0.02,0.0,9.8,Engagement Recovery,1,5927.570799999999,5777.570799999999
CUST00702,77,6,8044.75,3,5,5,355,Loyal Customers,1,2025-09-30,2,8,0,1,0,0,0,16,-0.57,0.0,25.299999999999997,Regular Engagement,1,8044.75,7894.75
CUST00703,104,1,360.06,2,1,1,211,At Risk,1,2025-09-30,3,8,2,0,0,0,0,27,,,,Win-Back Campaign,1,360.06,210.06
CUST00704,22,4,3057.83,4,4,4,444,Champions,1,2025-09-30,12,31,4,0,3,1,0,0,-0.46,0.0,35.2,Critical Retention,1,3057.83,2907.83
CUST00705,12,1,872.61,5,1,2,512,Recent Customers,1,2025-09-30,1,3,0,0,0,3,0,5,-0.64,0.0,8.2,Onboarding & Nurture,1,872.61,722.61
CUST00706,2,1,439.07,5,1,1,511,Recent Customers,0,2025-09-30,2,7,1,0,0,1,0,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00707,189,3,2254.12,1,3,3,133,Regular Customers,0,2025-09-30,10,53,4,2,3,0,0,19,-0.99,1.0,28.45,Regular Engagement,0,0.0,-150.0
CUST00708,45,6,5342.67,4,5,5,455,Champions,0,2025-09-30,5,20,0,1,0,4,0,5,-0.54,0.0,49.7,Service Recovery,0,0.0,-150.0
CUST00709,129,1,1966.47,2,1,3,213,At Risk,1,2025-09-30,0,0,0,0,0,4,0,17,,,,Win-Back Campaign,1,1966.47,1816.47
CUST00710,16,8,5514.42,5,5,5,555,Champions,0,2025-09-30,8,25,2,2,1,1,0,0,-0.35,0.0,25.25,Service Recovery,0,0.0,-150.0
CUST00711,19,8,5430.3,5,5,5,555,Champions,0,2025-09-30,10,50,4,1,2,4,2,13,-0.995,1.0,32.349999999999994,Service Recovery,0,0.0,-150.0
CUST00712,4,4,1928.79,5,4,3,543,Loyal Customers,0,2025-09-30,2,12,1,1,1,0,0,0,-0.48,1.0,28.9,Regular Engagement,0,0.0,-150.0
CUST00713,3,9,8956.0608,5,5,5,555,Champions,0,2025-09-30,10,45,1,3,1,0,0,0,-0.2733333333333333,0.0,10.566666666666666,Service Recovery,0,0.0,-150.0
CUST00714,40,6,2681.75,4,5,4,454,Champions,0,2025-09-30,2,5,1,0,0,2,1,0,-0.77,0.0,20.6,Service Recovery,0,0.0,-150.0
CUST00715,25,3,954.63,4,3,2,432,Regular Customers,0,2025-09-30,4,24,1,0,0,1,0,14,,,,Regular Engagement,0,0.0,-150.0
CUST00716,6,6,2828.0600000000004,5,5,4,554,Champions,0,2025-09-30,14,44,2,4,1,8,2,0,-0.91,0.0,28.1,Service Recovery,0,0.0,-150.0
CUST00717,0,1,884.85,5,1,2,512,Recent Customers,0,2025-09-30,6,18,3,1,1,0,0,7,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00718,117,2,697.62,2,2,1,221,At Risk,1,2025-09-30,2,5,1,0,1,4,1,35,,,,Win-Back Campaign,1,697.62,547.62
CUST00719,168,4,2610.39,1,4,4,144,Loyal Customers,0,2025-09-30,2,5,1,0,1,0,0,38,0.16,0.0,1.0,Engagement Recovery,0,0.0,-150.0
CUST00720,291,5,3086.61,1,4,4,144,Loyal Customers,1,2025-09-30,1,5,0,0,0,3,1,53,-0.675,0.0,23.75,Engagement Recovery,1,3086.61,2936.61
CUST00721,14,1,1856.99,5,1,3,513,Recent Customers,0,2025-09-30,8,24,1,2,1,4,1,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00722,30,1,256.54,4,1,1,411,Recent Customers,1,2025-09-30,1,3,0,0,0,0,0,0,-1.0,1.0,29.4,Onboarding & Nurture,1,256.54,106.54000000000002
CUST00723,69,1,546.81,3,1,1,311,Regular Customers,1,2025-09-30,7,31,1,1,1,2,1,21,,,,Regular Engagement,1,546.81,396.80999999999995
CUST00724,8,2,1014.94,5,2,2,522,Recent Customers,0,2025-09-30,8,41,3,0,1,5,2,0,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00725,141,3,2162.5,2,3,3,233,Regular Customers,1,2025-09-30,0,0,0,0,0,0,0,37,,,,Regular Engagement,1,2162.5,2012.5
CUST00726,98,10,7976.49,2,5,5,255,Loyal Customers,0,2025-09-30,10,55,4,3,3,5,0,19,-0.31,1.0,22.6,Regular Engagement,0,0.0,-150.0
CUST00727,8,5,3822.01,5,4,4,544,Champions,1,2025-09-30,10,40,3,1,1,6,2,7,-0.6,0.0,15.2,Critical Retention,1,3822.01,3672.01
CUST00728,66,1,396.38,3,1,1,311,Regular Customers,1,2025-09-30,6,19,1,1,0,0,0,17,-0.77,0.0,35.7,Regular Engagement,1,396.38,246.38
CUST00729,140,1,1324.83,2,1,2,212,At Risk,1,2025-09-30,1,5,0,0,0,5,1,42,,,,Win-Back Campaign,1,1324.83,1174.83
CUST00730,232,2,1923.08,1,2,3,123,At Risk,0,2025-09-30,3,13,1,1,0,0,0,43,,,,Win-Back Campaign,0,0.0,-150.0
CUST00731,136,2,1457.58,2,2,2,222,At Risk,1,2025-09-30,2,6,1,1,1,2,1,18,,,,Win-Back Campaign,1,1457.58,1307.58
CUST00732,6,1,402.61,5,1,1,511,Recent Customers,0,2025-09-30,6,34,2,1,1,2,1,4,-0.42,0.0,35.1,Onboarding & Nurture,0,0.0,-150.0
CUST00733,66,3,1661.19,3,3,3,333,Regular Customers,0,2025-09-30,5,18,1,0,0,0,0,8,,,,Regular Engagement,0,0.0,-150.0
CUST00734,89,5,4981.82,2,4,5,245,Loyal Customers,0,2025-09-30,6,19,3,0,2,4,0,30,-0.665,0.0,14.95,Engagement Recovery,0,0.0,-150.0
CUST00735,12,4,1973.4,5,4,3,543,Loyal Customers,0,2025-09-30,1,5,0,0,0,0,0,0,0.12,0.0,13.9,Regular Engagement,0,0.0,-150.0
CUST00736,66,3,1727.68,3,3,3,333,Regular Customers,1,2025-09-30,3,9,0,1,0,0,0,15,,,,Regular Engagement,1,1727.68,1577.68
CUST00737,24,1,872.88,4,1,2,412,Recent Customers,0,2025-09-30,1,4,0,0,0,2,0,4,,,,Onboarding & Nurture,0,0.0,-150.0
CUST00738,78,1,545.24,3,1,1,311,Regular Customers,1,2025-09-30,8,38,1,1,1,5,2,25,-1.0,1.0,37.9,Regular Engagement,1,545.24,395.24
